sentiment,review_body,product_category
1,This skirt has a beautiful style  cut and pattern. i am so surprised it is on sale - what a great price. it has a medium sweater knit that is not clingy and has a slight flair. looks great with boots!,Skirts
1,It's comfortable and easy to wear with lots of styles.,Skirts
1,This skirt is great and you can't beat it for the price. it fits more like a pencil skirt on me  and looks sort of a-line on the model. very nice work appropriate skirt. though the slit comes higher than i expected. my thighs are tattooed so i put on some black tights and it looks great with a blouse and cardigan!,Skirts
-1,Length too long and waist to high. these are not sized for petites.,Sleep
-1,Ordered the biggest size available  the large. the arms are so tight  i couldn't get it on. looked like it may have fit in the body so i don't understand why so constricting in the arms. i don't have big arms  either. fabric is thin but the color is pretty. can't recommend. i'd pass on this one.,Sleep
-1,I gulped when i put this in my bag during retailer days because the price was still too much but thought this has to be wonderful to charge so much  right? boy was i wrong. this is a sweater knit with a very deep v-neck that's incredibly boxy and unattractive. the knit shed all over my pants in the few minutes i had it on. i ordered in xl  having never tried this designer and that was a mistake because i generally wear large or medium. it was swimming on me. the stripes aren't as cute in real life,Sleep
-1,Much lower quality than other robes i have purchased,Sleep
-1,"I ordered these in m (5'8"" 140 lbs.) and they are tts: they fit well and are neither tight nor loose. the issue that i have with them (and the reason that i sent them back) is that the material  although comfortable  is completely transparent; if i were to try to run out to get the mail in these  the whole neighborhood would essentially see me bottomless! furthermore  these are not white but off-white (and quite a yellowy off-white  at that)  so these loungers don't look as cute with the feature",Sleep
-1,This is way cuter on the model. it runs so big that it is very unflattering. perhaps on someone tall it would look better  but sadly it looked dumpy on my 5'2 frame. it also arrived with some black stain on it. it is going back.,Sleep
-1,First of all it arrived rolled in a tight ball the size of a large starbucks coffee. i don't know why they do that.... you're not going to be immediately impressed by something that is packaged like it's cheap! second  i'm usually a 0-4 in retailer and mine is no where near as loose-fitting as the photo. also  he sleeves and back are a very thin waffle knit... like a flimsy t-shirt. and see-thru. the sleeves form-fit to my arms so i couldn't layer under it  but i couldn't wear it alone with the fa,Sleep
-1,I was so excited to get this robe in the mail but was beyond disappointed when i opened the package. the fabric is extremely stiff and thin. the fabric felt like something curtains would be made out of and the white background was see through. the robe is very short and cut small in the shoulders  therefore it looked like i was wearing a piece of children's clothing. i also ordered the matching pj pants but didn't even take them out of the package after seeing how rough and see through the mater,Sleep
-1,I ordered a size large  however as a large  my chest is large as well. this nighty barley covered me (in the chest region). the rest of the body fit well.,Sleep
0,Just got these today because they were a steal of a deal with the sale on sale. was super excited because the pattern is adorable! i put them on tonight and noticed that they  firstly  aren't eloise like i assumed they would be  and secondly  that they weren't as soft as i had expected. all of the retailer/eloise pajamas i have purchased in the past have been so soft and comfortable - you don't want to take them off! did i get an off pair that just happened to not be as soft? i'm not sure  but i'm,Sleep
0,I loved the romantic look of this robe and gown set  but the material was very thin and wrinkled and needs to be ironed. the m/l was uncomfortable and i normally wear only a m. sadly  i returned the set.,Sleep
0,If the sweater looked as it does in the picture  i would keep it. however  it was very boxy and short  a style that does not work for me at all. i'm 5 ft. 6 in. and ordered the medium. i suspect the sweater on the model may be clipped back to make it look more form fitting. unfortunately i will have to return the sweater.,Sleep
0,I used my birthday month discount to treat myself to this gorgeous chemise and matching robe in the mauve. the color is prettier in person than on my computer. i bought it in size m  and size m clothes are normally a little big on me. this chemise fits  but there is no extra room or looseness. i am disappointed in the quality of the pieces. i have several beautiful 100% silk undergarments that i bought for myself in the 80s and 90s  and i am comparing this chemise (& robe) to those. this silk us,Sleep
0,Love this  but the one thing that made me buy this is that if you look at the pic  the girl has her hand in a pocket - there is no pocket!!! which makes me bring the rating down - some one else had noted that the v is deep - they are very right - be prepared to shift the shirt lots unless you wear something under....... it is- other than that i really like it,Sleep
0,Maybe it's just that it's a bath robe  but i'm not crazy about how this falls. it is very soft  cozy  and cute  though.,Sleep
0,Very pretty  romantic,Sleep
0,I ordered a large and it was skin tight  if that's the look you're going for..,Sleep
0,"I really thought i would love this dress the style is really nice and the material is great. however  the length made me feel like i looked short and kind of stumpy. i feel like this dress would look really good on somebody that is more like 6ft  not my 5'6"" self.",Sleep
1,This sweater is so soft and warm and i love it with the matching leggings. i say it is true to size  however i ordered it a size up so that it covers the bottom/crotch area when i am wearing the leggings. normally wear an xs  ordered a small and it works well. it is very well made. i absolutely love it!,Sleep
1,Beautiful shorts. make you feel like a million dollars. love love love them!    the robe to match is also adorable.,Sleep
1,These are darling. love flannel and pattern which is very upbeat. wish they were a little more pegged/slim/tapered at the bottoms.,Sleep
1,These pants are fun! i use them as sleep pants. i had to size up because the waist band was a little tight for comfort.,Sleep
1,Super comfy and longer than last year's version minus the hood. love it!,Sleep
1,The front material is soft and cozy  but i was surprised to find that the back and the arms were a waffle knit  like long john material  very thin and tight in the arms. cannot wear a shirt underneath it  only tank top. other than that  it's a great deal,Sleep
1,Retailer sleep pants are my favorite...the only sleep pants i will wear. fit is perfect. flowing shape and ultra-soft fabric feel like a little bit of luxury. first thing i put on when i get home from work!,Sleep
1,This is such a comfy dress and recommend it to anyone. pairs amazing with leather boots and hat,Sleep
1,Fit great with moving room. colors very vibrant. just right for a house with lots of cool air conditioning!,Sleep
-1,"Loved the idea of this - unfortunately  it disappointed all around. it's way too short and ran small. the fuzzy collar was also different than pictured in the stock photo and looked a bit tacky and cheap. the pricepoint is also way off the mark for this piece. usually an retailer small (5""7"" 140 lbs 32dd) but ordered a medium (small would not have fit in this piece). do not recommend.",Sweaters
-1,Sctrachy  short  boxy  stiff.  loved the idea of this sweater  but this was not what i was hoping for,Sweaters
-1,The sweater could be really pretty  but it is huge. i ordered the xs/s and it was swimming on me. it's too bad  because the stitching was beautiful  but this item is going back.,Sweaters
-1,I love the ethnic colors & the creative woven design of this garment. that's what attracted me in the first place. however  some of the metallic threads had snagged & i thought the loose weave & acrylic yarns would lead to more snags & it would eventually stretch out of shape. also  it's very big. too bad it doesn't come smaller. in the online picture  it must have been gathered & clipped behind the model because it really doesn't fit close like that & the long armholes are not visible online as,Sweaters
-1,"The black and white photo of this sweater makes it look absolutely beautiful. the color photography looked to be a beautiful rich burnt red color. it simply did not match. it was more of an almost faded version of the rich color. the fit was ""ok"". just didn't love it.",Sweaters
-1,This jacket is so cute and fits perfect and i love the motif. however  it deposited black linty particle all over my pants and top and the fabric was already pilling just from being on the hanger in the store. this piece will look bad/worn/old in a very short period of time. it's a big shame  because it's so perfect in every other way. i choose not to buy it. it's very expensive for the quality.,Sweaters
-1,I loved the design online but the sweater is bulky and boxy. i had chosen the cream with blue and now looking back at the other pictures of the beige/cream it represents it better. it made me look very wide. loved it online but it wasn't for me  returned it.,Sweaters
-1,I wanted to love this sweater. the color is gorgeous  the pattern unusual  it is soft and warm  and would have gone with so many things. but the cut is awful. mainly the sleeves are way too big  making me look misshapen and my arms look huge. the body was a bit boxy but that would have been workable if the arms had been normal. too bad.,Sweaters
-1,It was huge. material looked good but was too bulky. will be returning it.,Sweaters
0,This vest is very nice and fashionable  very stylish. i like it a lot. however  it is too itchy. the opening in the front didn't allow me to close as many buttons as i like but i would totally wear this stylish vest even though it is not as functional when it is cold. however  the itchiness is too much. i don't wear wool unless it is ultra soft or mixed with cashmere  so i could not imaging wearing this vest  it is too itchy. why ruin such a good thing?,Sweaters
0,Gorgeous design  but it was just so heavy. i felt overwhelmed by the amount of fabric  although this is my fault for thinking i could get by in regular sizing as petite was sold out. will be returning,Sweaters
0,Going to alter shoulders straps by shortening for a better fit. petite size would have fit better  but was sold out.,Sweaters
0,"The color of this is beautiful. i'm 5'8"" and had to order the s because they were out of the m  so it's not as dramatically long on me as on the model  but otherwise fit - sleeves a little shorter too. the m would have been better. but it is a little scratchy wherever it touches my skin  so it's not worth the $$$ to me. going back :(",Sweaters
0,Lovely knit and so soft  but the bottom curls up underneath  similar to the bell sleeves. runs oversize too  got xs and it's too bulky and unflattering since the bottom doesn't lay flat. returned!,Sweaters
0,"I don't think the sweater looks like the one pictured. it's pretty and i love off the shoulder sweaters  but i have to say it's a little scratchy and its a lighter grey than what shows on my computer screen. if i hadn't gotten it on sale and with an additional birthday discount i would send it back. it also runs big. i got an xs/s and it fits perfectly. im 5'6"" and weigh 140. i usually wear a medium in most things and am a size 8. i like it a lot  but i don't love it. it also reeked of patchouli",Sweaters
0,I loved the lines in this jacket  but ended up returning it because they didn't show up how i expected. the jacket had a surprisingly baggy fit (s on my usual s/4/6) and wasn't quite what i was looking for.,Sweaters
0,Here's what i liked: great shape through body  cool empire waist. and good length loved the color  more rust than red. material was somewhat light which liked since i often get overheated in turtlenecks.  here's what i disliked: the sleeves!! the reason they only show the model with her arms against her body is because the sleeves are ridiculous. they are just too big and too flowy. they will always be in the way of everything and there is no way to roll or push up.,Sweaters
0,"I coveted this item since i first saw it on instagram. i finally bought it in coral. it's a beautiful coat  the color is lovely and i like the way the hood makes a cute collar when worn down. the only problem is it looks like a bathrobe on me. i am 5'5"" and wear a size 8. i bought a medium  worried a small would not button. the sleeves are far too long. i do not want to go through the trouble of returning  so gave it to my daughter who is four inches taller. it looks cute in her.",Sweaters
1,My favorite of the season. i purchased the grey sweater while shopping with girlfriends. i love it so much i'll be purchasing the brown as well. i would normally wear a m/l but tried it on and purchased a s. i don't like very fitted items. however  a small fit perfectly on me. this item runs big.,Sweaters
1,Gorgeous sweater  very unique  given as a gift so not sure how well it will wear,Sweaters
1,I ordered this coat online without trying it on in person. the pictures on the models are stunning. i have a long  mostly rectangular physique with long legs and a little extra love around the middle. i like wearing long sweaters and drapey things that accentuate the positive. i thought this was right up my alley. but  it person it has a weird bunchiness around my middle due to the hidden pockets. the sleeves are a bit too long and the lapels and shoulders make me look beefier than i am up top.,Sweaters
1,Love everything about it!! chunky  comfortable  lazy day or dress up with a cool necklace!,Sweaters
1,I bought the ivory sweater. lovely color and softness. the zipper is a great  unique feature that i love. the bottom has a wavy shape with extra fabric - definitely creates a bell shape.,Sweaters
1,Was looking for something lighter as we go into warmer temperatures and this one is greatz looks just like pictured and ha a flattering fit.,Sweaters
1,This is a very nice top  but it is very loose and swingy indeed. i sized down one size  and it still is very relaxes. the material is soft  the colors are nice.,Sweaters
1,This is a perfect sweater to dress up or dress down. very comfortable and stylish. i love the slits on the side. works great with skinny jeans or leggings.,Sweaters
1,"I've had my eye on this poncho for weeks and finally scored the olive green one over thanksgiving/black friday special. i would say the color is more mustard yellow  which will go well with a variety of jewel-tone tops  etc. the poncho is a nice weight  but not too heavy. i am 4""11 with short arms  but i went ahead and bought the regular xs instead of the petite sizes and the length is perfect. i am seriously considering getting the cranberry one as well. a classic buy for winter which i'm sure",Sweaters
-1,This suit is absolutely gorgeous but it really will only fit a very short waisted gal. it fit perfectly in the body and in the bust but just was not long enough for me to lift my arms up and my size c cup boobs to not pop out. i was very sad to return it :( i am a size 8 with c cup boobs and ordered it in a medium,Swim
-1,I so wanted to love this suit. it was gorgeous - the color  the quality  the style  but i am returning and can not recommend it. the sides need to be connected just a little bit higher and i think it would work  but there is no way you could move around in this without things popping out in front. i mean it would be gorgeous to just lay there in the sun  but i didn't feel like i could even walk safely  and i am not well-endowed. very bummed but it's going back.,Swim
-1,This product looks great on the model  but for anyone with a normal body type  the band in the center is way too tight. i'm a 34a and wear a 27 pants and it was huge in the bust and too small in the waist and hips. the violet one looks much more blue in the photograph  it is truly lavender and purple. i really wanted to love this swimsuit  but instead i had to return it  pay for return shipping  and i am out about $20 now. very disappointed.,Swim
-1,I love the design and fit and quality. have been looking for a long-line top like this and was willing to pay full price. i have that dreadful little roll right under my bust line and this sucks everything in nicely. smooths it all out. i'm a 38c and everything was contained nicely and fit great in the large top.     here's my issue - wore it once and the colors ran! i was so excited to wear this i didn't even wash the top (i rinsed and dried the bottom  though). and i'm not a swimmer. just let,Swim
-1,Top is completely see through. i cant imagine if it were to get wet what it would look like. it is a cute design but not practical at all.,Swim
-1,Loved the material and the style. unfortunately  my fears came true when i received this swimsuit  and there wasn't enough support despite a review i had read. as a 36d  i thought the halter would be enough support  however  the material is too stretchy to rely on that completely. i am sad i won't be keeping this though. the material is heavenly!!!,Swim
-1,Such a cute pattern  and i loved the fold-over design  but beware - there is not enough bottom coverage! i should've looked more closely at the photo - it's pretty accurate in showing the bathing suit bottoms have limited rear coverage. a couple more inches of fabric would've really helped. i'm used to fuller coverage bathing suit bottoms  and these just expose way more cheek than i felt comfortable with. i could maybe wear them around my husband  but definitely not my dad! i felt like if i bent,Swim
-1,I wore this suit for the first time yesterday and the black inner lining is leaking and causing stains on the white sections. seriously bummed as this is a super lovely suit.,Swim
-1,"Loved the design and quality of this suit but the cups seemed huge. i weight 135lbs 5'6"" and wear a 34c. i bought a large in this suit because other reviews said it ran small (normally i wear a size medium) i did like how it fit everywhere expect the chest. i'm wondering if the medium will still be too large in the chest and hoping the rest would still fit okay. not sure i want to go through the hassle to exchange and it not fit again! it's so cute otherwise and would be perfect if you have a la",Swim
0,This is a beautiful suit. was looking for a one piece. i ordered online. it is definitely high quality  but i ended up returning it. the colors seemed much more muted than the picture shows. i loved the fit  just wasn't as striking as i expected.,Swim
0,I bought the stained glass top/bottoms. the print is very pretty. however  the tankini top itself is not well-made. the front of it (chest area) turns out so that you can see part of the inside of the suit (which is white). it doesn't lay flat around the top  and so it shows more of your chest on one side. for the price  i don't think it is worth it. i don't like to wear it because it makes me feel uncomfortable.,Swim
0,The fit on these is frustrating. with l space you almost have to try everything on first because the sizing is different from one cut to the other. i wear a 25/26 jean and a medium in this bottom still felt and looked too small.,Swim
0,I'm a 14 bottom and a 10/12 on top  so i'm curvy  which makes one-piece swimsuits hard to shop for. i ordered a m & l  and while the m overall fit me better  the cup size was still way too big on me. i'm a 34d  and i need another set of my 'girls' to fit into the cups. otherwise this swimsuit is so beautiful!,Swim
0,Despite other reviewers comments on size - i really wanted this one to work so i ordered it. i'm typically a size xs and d chest and instead i ordered a small. the body of the sit for well but the cups of the suit i'd said for more for a b. (if i lifted my arms i would literally come out of it),Swim
0,I love this swimsuit - the color  the pattern and the coverage! the material is different for me  but easy to get on and off. my complaint is that  although the backside looks great  there is no padding in the front. for a full coverage suit  this leaves little to the imagination. i'm torn on finding justification to keep it.,Swim
0,Totally pretty but not crazy flattering. a bit wide in the hip area if you are not tall. good on sale but i wouldn't pay full price.,Swim
0,Overall: soft material  cute pattern - but definitely a return as just didn't fit right.     fit: i am a six in most tops and based on the size chart - i ordered the size small. it fit comfortably around my bust - but the cup placement was basically at the center of my chest - so that my breasts were squished uncomfortably and unflattering in the middle. i've lost a bit of weight recently - so i'm more of a 36a  than 36b these days - but this wouldn't work for me or i imagine anyone with a broad,Swim
0,"I love the color and design of this suit  however  the rise is too high on my derriã¨re and was not appealing on myself! i am 5'7"" 110 lbs.  with a very small bust and a short waist. i think the suit runs very small  as i am a size xs/s in most of retailers clothing. i would recommend it to young lady with a very small derriere and is more petite!",Swim
1,I managed to find this huit eden lagoon fixed straps foam bandeau swimsuit in a size 32c and it fits perfectly. my current measurements are 33-25-37 or 38 hips  and i normally wear a 30d or 32c bra.  .  i have a longish torso  yet this doesn't ride up. fits like on the model. there is a thin strip of silicone around the back to keep it from sliding down. the v-shape is held by a hard wire  but it doesn't cut in anywhere. the soft black straps are sewn in and not adjustable but do hold their shap,Swim
1,"I ordered this in xs and s. they both fit very well and i couldn't tell much difference between the two. i kept the s as it seemed to have a little more length on it. i am 5'4"" about 120#. i wish this were offered in lots of different solids and more patterns (the taupe and white stripe...hint hint hint) too. it's just perfect. i am in my mid 40s and have young kids so it's great for my life right now! comfortable too!",Swim
1,Swimsuit shopping can be the worst. it's difficult to find bathing suits that fit well and are flattering. this swim top is a winner. the straps are comfortable  and the scoop in the front was not too low for a 36d cup. the best part is the higher back! a lot of swimwear dips in the back  but this does not (read: eliminates the dreaded back fat). my only concern was that it isn't super supportive for larger busts  but i'm keeping it because i love the straps and how it flatters overall. this wou,Swim
1,Perfect! can't believe how inexpensive this is for the look. it looks just like it does on the model. i can't wait to wear it on my vacation.,Swim
1,This suit is the most flattering suit i have owned in a while  as well as the most comfortable! though the suit is not lined  the light wetsuit material holds me in and is supportive  despite the open back and the slight looseness of it. if you do any water sports  i think this is a perfect suit. i did purchase some silicone covers for myself  however  to avoid looking like a farrah fawcett throwback.,Swim
1,This is a darling dress at this price point. i tried some of the more expensive options in the off-the-shoulder dresses this season and this one is as flattering and as well constructed as the others. the fabric is light but it is not sheer. it is smooth with a bit of a sheen. it is airy but not drapey like a rayon would be. i would describe it as a lawn. upon arrival the packaging indicated that it is considered a 'cover-up'. the site did not describe it that way but it may explain the comparat,Swim
1,I was really intrigued by this swimsuit when i saw it online but i wasn't sure how it would look on me but the reviews convinced me i should get it and figured if i didn't like it i could just return it. i love this suit  the color is beautiful and the high neckline is off-set by the open back. for anyone who has a large chest  which i do (32g)  this is one of the most secure/supportive swimsuit i have ever tried on. do not hesitate to buy this suit  though i would go a size up if you have a lar,Swim
1,This was such a cute suit but strange how they designed it. top runs super low and it almost did not cover my breast area. runs small. i had to return because fit was way to small for a large suit.,Swim
1,This was just what i wanted. a simple design (so many of retailer's suits have way too much going on) and this one fit the bill. sexy  strappy and clean. i can't wait to live in this top this summer.,Swim
-1,"I wanted to love this jumpsuit. it looks adorable in the product photo. i am 5'5"" about 120lbs and thus was overwhelming on me. i tried everything--- pulling up the tie at the waist to create a higher line  wearing a variety of heel heights----i couldn't seem to make it work. there was just so much fabric on me! it felt like i was wearing pajamas (and not in a cute 'wear your pajamas out' way). i love the idea and the photo appears to have an adorable line and cut. on me  this jumpsuit was just",Trend
-1,Mine came smelling like gasoline. not sure why  but i would have kept it otherwise. it's a smell that will be really hard to get out. looks like the picture.,Trend
-1,The jeans look so different online! the pair i got did not have the stone washed look and was completely different cut. the rise is not as stated and is actually 10.5 inches! also  i'm a true 25 and the waist is like a 27  but the legs are super skinny. i'm so disappointed and i'm not even sure if is worth swapping out for a smaller size. these look more like men's cut jeans.,Trend
-1,The dress is pretty  i ordered a 4 and 6 not knowing how it ran  i took both back the neck is too tight!,Trend
-1,I waited a long time to get this top. unfortunately i will be returning. the sides are gathered and stick out a lot on the sides. not as pictured. the sides should have been pleated. it runs smaller in the bust and when closed it was a little snug. afraid this might shrink with dry cleaning or washing. the design is unique and wish this top would of worked.,Trend
-1,I had loved this on-line when i saw the pretty floral pattern. however  in person  it is such a disappointment. the quality of the fabric and the fit are just very poor.,Trend
-1,I have purchased a lot from retailer but lately  some of the items have been disappointing in quality.verses cost  this being one. the picture is nice but the actual blouse is nothing like this. the size was not accurate so buy a size bigger because of the sleeves.,Trend
-1,The top is totally see through and fabric some what itchy.  it also feels cheap to the touch.  i love the idea but can't keep it for this price...i'm a shorty so i'd have to hem it too! sadly will return.,Trend
-1,I so wanted to like this dress i ordered it for summer graduation and weddings. i usually wear a 4/s and even the xs is was too pig. it drapes like a smock. the material is heavy. the only thing pretty about this dress is the pattern and color.    still looking for the perfect dress...,Trend
0,"I tried this on in the store and the colors and fabric are terrific. it's very light-weight fabric but isn't see-through. the colors are medium in depth  not too bright. if you typically wear ""cool"" colors and avoid browns  you may be able to wear this because the brown is very muted. there's two strings inside that you tie around your waist to pull the bust of the dress in. i'm 5'4"" and 125 lbs  so there's simply too much fabric in the dress. i would have bought a petite. the tag says it's avai",Trend
0,I was so in love with these when i saw them online. they arrived today  and while the fit was great  i was disappointed. the colors are definitely more drab in person than what's pictured in the photo. the material is very thick. it's soft and they'd be warm in cold weather  i'm sure. i liked them  but they were underwhelming. if they were less expensive  i would probably keep them because i liked the fit and they'd be a quirky alternative to what i usually wear to work  but sadly  back they go.,Trend
0,I was very excited to get this dress in the mail. i wasn't sure about the sizing because there weren't any reviews written yet. i got the m which fit across my chest area and fit fine  but there was just so much fabric below the bust. i love that it's different  but i think you'd have to be a stick figure for this shape to work for you. it does not flatter your body at all.,Trend
0,First  this sweater drapes beautifully and has a unique look.   however  there are several items to note. primarily  this sweater is very expensive. the wool has an itchy feel. the &quot;drape&quot; is a second layer under the cardigan so it creates a liner but it is not sewn in at the bottom. so it is annoying when you first put it on. it is at least sewn in on the inside of the cardigan at the top. i also notice that the seams are sewn white or are falling apart already on the sleeves.,Trend
0,It is polyester but seems good quality. looks like a girls nightgown with the pattern combined with the baby doll dress silhouette and the overall width of the dress. i usually wear a small but  to look like it does on the model  6-8 inches would have to go in the width.,Trend
0,"I order from retailer regularly and am pretty consistently a 0 petite or xxs petite. i ordered this in a 0 petite and it was like 5 inches too small in the rib cage and chest area. even if i would have got it zipped up  the halter cut is cut narrow so you can't wear a bra for sure...strapless would be necessary. also  the actual neck part was tight. for reference  i am 5'3""  108 pounds and a 32c bust. it seems you need to be flat chested to pull this one off and maybe missing a few ribs.",Trend
0,Like a previous reviewer mentioned the jeans do not necessarily look like the one in the photo. i first ordered them in my regular size and also had to notice that they are cut like men's jeans with legs so skinny that i could only force them over my calves. the embroiding is beautiful  but it also stops the material from stretching  so the the super skinny legs are a real problem. also  they are not as intensely stone washed as shown in the picture. i decided to order them again one size bigger,Trend
0,I was excited to buy this sweater based on the online pictures.  although the ombre coloring is beautiful in person  i did not like the metallic trim at waist & cuffs.  the pictures don't really show the extreme brightness of the trim.  it looks literally like xmas ribbons were sewn into the sweater.  to me it looked like something a child would wear.  i ordered the 1  which was the smallest size offered.  it is oversized without much shape and i felt it added bulk around the middle.,Trend
0,I was so excited to receive this in the mail as it had been on backorder for awhile. the dress is beautiful  but run smalls the buttons on the back are nearly impossible to fasten. if you are single  good luck trying to get it buttoned. i'll be returning it.,Trend
1,This is such a fun dress to wear. i wanted something comfortable and flirty and this checked off both boxes. im typically a small size 6 but went w x-small on this one to hug the shoulders more.,Trend
1,"Gorgeous flowy dress that's great for three seasons. thank you to the previous reviewers for the fit advice. size small was only available and it fits perfectly on me (i'm an m/l on top). i'm short and will have to hem because even with 3"" heels i kept stepping on the back skirt. bodice opening is wide and gapes too much so i will wear a cami bra or fashion tape or have an additional fastener sewn in. there are bright little balls of red trim and unexpected pops of violet embroidery  adding to t",Trend
1,This skirt is gorgeous. i'm glad i saw it in-store as the picture online does not do it justice. the colors are really rich and the pattern has a sentimental  vintage feeling. it also has pockets and a great  glamorous swing to it. this skirt is great for work with a blouse and heels and also looks awesome with a t-shirt tucked in and sandals. the fabric has a really nice four season weight  i think it will also look great with high boots and a turtleneck in the autumn. i get so many compliments,Trend
1,I can't say enough about this jumpsuit. within 1 hour of wearing this shopping i had 4 compliments from strangers.   it is flattering. pretty. soft. comfortable. love love love,Trend
1,Gorgeous print on light weight layers in a cut that's flattering  feminine & fun.  i sized up and ordered the the 12p to fit my large rounded rib cage & 36dds.  i agree with previous reviewers that the bodice runs small.  i will add that the neckline is tight if you have a fat neck like mine.  stats are 5'3'' 140# 36dd 8/10 on top  6/8 on bottom.,Trend
1,I wanted to love this dress. the wool is lightweight yet warm and drapes beautifully. the plaid print is rich  however it is much darker in color than shown in the photos. the dress runs very large. i ordered it in my typical size and it was too big. dolman sleeve dresses usually look great on me  but the cut of this dress  while beautiful  was nothing remarkable. for as expensive as it is it would have had to be an amazing dress for me to keep it. sadly it didn't quite make the cut. it's a sham,Trend
1,Swing dresses are the holy grail of comfort. whatever's going on underneath doesn't matter because you're all arms and legs and billowy fun and this dress doesn't disappoint. beautiful  light and silky fabric with a pattern and color palate that can easily work all spring  summer and into the fall with some layers. a great  unique dress!,Trend
1,I was on the fence about ordering this jacket  but i'm so glad i did. i got my birthday discount to help afford it. as the first reviewer said  the weight is substantial  but not too heavy  and the embroidery is beautiful! i have not worn this jacket yet  but i expect to get many compliments when i do! i usually don't wear jackets in this style  so it's a fresh  new approach for me....the embroidery takes it to the next level! it fits true to size. i usually take a medium  and the medium fits pe,Trend
1,I tried on a size 8 in the store just for fun... (i am a 0 petite) and then decided to take a chance and order my usual size. i was a little worried as many reviews said the dress was small  but it was on back order and decided to wait before ordering a size up. the 0p was actually fine  yes  it is a little hard to zip up  but once on  it is totally fine... not even too snug... but i didn't sit and eat... we shall see. i don't plan on ordering the size up. i think the zipper needed some wiggling,Trend
